Vehicle_ID,Frame_ID,Local_X,Local_Y,v_Vel
1121,1,-4.69,-55.37,34.27
1121,2,-4.7,-51.87,36.11
1121,3,-4.68,-48.17,37.18
1121,4,-4.67,-44.38,37.56
1121,5,-4.65,-40.61,37.58
1121,6,-4.63,-36.86,37.54
1121,7,-4.62,-33.11,37.54
1121,8,-4.6,-29.35,37.54
1121,9,-4.58,-25.6,37.54
1121,10,-4.57,-21.85,37.54
1121,11,-4.55,-18.09,37.54
1121,12,-4.53,-14.34,37.54
1121,13,-4.52,-10.59,37.54
1121,14,-4.5,-6.83,37.54
1121,15,-4.48,-3.08,37.54
1121,16,-4.47,0.67,37.54
1121,17,-4.45,4.43,37.54
1121,18,-4.43,8.18,37.54
1121,19,-4.41,11.94,37.54
1121,20,-4.4,15.69,37.54
1121,21,-4.39,19.44,37.58
1121,22,-4.37,23.2,37.69
1121,23,-4.34,26.98,37.76
1121,24,-4.31,30.76,37.76
1121,25,-4.29,34.54,37.69
1121,26,-4.29,38.3,37.58
1121,27,-4.28,42.05,37.54
1121,28,-4.27,45.8,37.54
1121,29,-4.27,49.56,37.54
1121,30,-4.26,53.31,37.54
1121,31,-4.25,57.07,37.54
1121,32,-4.25,60.82,37.54
1121,33,-4.24,64.57,37.54
1121,34,-4.23,68.33,37.54
1121,35,-4.23,72.08,37.54
1121,36,-4.22,75.83,37.54
1121,37,-4.21,79.59,37.49
1121,38,-4.21,83.39,36.94
1121,39,-4.2,86.99,35.27
1121,40,-4.19,90.34,32.35
1121,41,-4.33,93.4,28.9
1121,42,-4.59,96.21,26.37
1121,43,-4.92,98.65,26.01
1121,44,-5.266188367079296,101.20969580507118,25.650000000000002
1121,45,-5.266188367079296,103.67469580507118,23.650000000000002
1121,46,-5.266188367079296,105.94469580507118,21.750000000000004
1121,47,-5.266188367079296,108.01969580507118,19.750000000000004
1121,48,-5.266188367079296,109.89469580507118,17.750000000000004
1121,49,-5.266188367079296,111.56969580507118,15.750000000000004
1121,50,-5.266188367079296,113.04469580507117,13.750000000000004
1121,51,-5.266188367079296,114.41969580507117,13.750000000000004
1121,52,-5.266188367079296,115.79469580507117,13.750000000000004
1121,53,-5.266188367079296,117.16969580507117,13.750000000000004
1121,54,-5.266188367079296,118.54969580507117,13.850000000000003
1121,55,-5.266188367079296,119.93469580507117,13.850000000000003
1121,56,-5.266188367079296,121.32469580507117,13.950000000000003
1121,57,-5.266188367079296,122.72969580507117,14.150000000000002
1121,58,-5.266188367079296,124.14469580507118,14.150000000000002
1121,59,-5.266188367079296,125.55969580507119,14.150000000000002
1121,60,-5.266188367079296,126.97469580507119,14.150000000000002
1121,61,-5.266188367079296,128.2896958050712,12.150000000000002
1121,62,-5.266188367079296,129.5096958050712,12.250000000000002
1121,63,-5.266188367079296,130.74469580507122,12.450000000000001
1121,64,-5.266188367079296,132.0046958050712,12.750000000000002
1121,65,-5.266188367079296,133.2996958050712,13.150000000000002
1121,66,-5.266188367079296,134.6396958050712,13.650000000000002
1121,67,-5.266188367079296,136.0346958050712,14.250000000000002
1121,68,-5.266188367079296,137.49469580507122,14.950000000000001
1121,69,-5.266188367079296,139.0296958050712,15.750000000000002
1121,70,-5.266188367079296,140.64969580507122,16.650000000000002
1121,71,-5.266188367079296,142.36469580507122,17.650000000000002
1121,72,-5.266188367079296,144.18469580507121,18.750000000000004
1121,73,-5.266188367079296,146.11969580507122,19.950000000000003
1121,74,-5.266188367079296,148.17969580507122,21.250000000000004
1121,75,-5.266188367079296,150.3746958050712,22.650000000000002
1121,76,-5.266188367079296,152.71469580507122,24.150000000000002
1121,77,-5.266188367079296,155.20969580507122,25.750000000000004
1121,78,-5.266188367079296,157.86969580507122,27.450000000000003
1121,79,-5.266188367079296,160.70469580507122,29.250000000000004
1121,80,-5.266188367079296,163.72469580507124,31.150000000000002
1121,81,-5.266188367079296,166.93969580507124,33.150000000000006
1121,82,-5.266188367079296,170.35469580507123,35.150000000000006
1121,83,-5.266188367079296,173.96969580507124,37.150000000000006
1121,84,-5.266188367079296,177.78469580507124,39.150000000000006
1121,85,-5.266188367079296,181.79969580507122,41.150000000000006
1121,86,-5.266188367079296,186.01469580507123,43.150000000000006
1121,87,-5.266188367079296,190.42969580507122,45.150000000000006
1121,88,-5.266188367079296,195.04469580507123,47.150000000000006
1121,89,-5.266188367079296,199.85969580507123,49.150000000000006
1121,90,-5.266188367079296,204.8746958050712,51.150000000000006
1121,91,-5.266188367079296,210.08969580507122,53.150000000000006
1121,92,-5.266188367079296,215.5046958050712,55.150000000000006
1121,93,-5.266188367079296,221.11969580507122,57.150000000000006
1121,94,-5.266188367079296,226.83469580507122,57.150000000000006
1121,95,-5.266188367079296,232.54969580507122,57.150000000000006
1121,96,-5.266188367079296,238.26469580507123,57.150000000000006
1121,97,-5.266188367079296,243.97969580507123,57.150000000000006
1121,98,-5.266188367079296,249.69469580507123,57.150000000000006
1121,99,-5.266188367079296,255.40969580507124,57.150000000000006
1121,100,-5.266188367079296,261.1246958050712,57.150000000000006
1096,0,6.51,-35.72,22.89
1096,1,6.52,-33.5,22.49
1096,2,6.54,-31.3,22.54
1096,3,6.55,-29.04,22.95
1096,4,6.57,-26.7,23.31
1096,5,6.58,-24.33,23.33
1096,6,6.6,-21.97,22.92
1096,7,6.61,-19.69,22.11
1096,8,6.63,-17.52,21.15
1096,9,6.64,-15.5,20.48
1096,10,6.66,-13.53,20.5
1096,11,6.67,-11.5,21.26
1096,12,6.69,-9.31,22.48
1096,13,6.7,-7.01,23.69
1096,14,6.71,-4.55,24.53
1096,15,6.73,-2.03,24.92
1096,16,6.75,0.47,25.05
1096,17,6.77,2.96,25.25
1096,18,6.79,5.48,25.77
1096,19,6.76,8.08,26.53
1096,20,6.71,10.79,27.3
1096,21,6.62,13.58,27.83
1096,22,6.49,16.4,28.07
1096,23,6.38,19.21,28.1
1096,24,6.26,22.02,28.14
1096,25,6.15,24.83,28.27
1096,26,6.03,27.67,28.37
1096,27,5.91,30.52,28.37
1096,28,5.79,33.36,28.27
1096,29,5.67,36.17,28.13
1096,30,5.54,38.97,28.07
1096,31,5.42,41.78,28.08
1096,32,5.3,44.59,28.1
1096,33,5.18,47.41,28.07
1096,34,5.05,50.23,27.83
1096,35,4.93,53.02,27.3
1096,36,4.85,55.73,26.53
1096,37,4.8,58.33,25.75
1096,38,4.79,60.84,25.19
1096,39,4.79,63.31,25.05
1096,40,4.78,65.78,25.43
1096,41,4.78,68.32,26.3
1096,42,4.78,71.02,27.5
1096,43,4.77,73.83,28.68
1096,44,4.76,76.78,29.49
1096,45,4.75,79.78,30.01
1096,46,4.76,82.78,30.53
1096,47,4.65,85.83,31.36
1096,48,4.44,89.02,32.45
1096,49,4.16,92.36,33.22
1096,50,3.77,95.76,33.28
1096,51,3.3904038020991525,99.06930018682792,33.34
1096,52,3.3005957870411513,102.4020903873103,33.34
1096,53,3.5016013239393846,105.73002559914003,33.34
1096,54,3.9885735480489677,109.02826968546017,33.34
1096,55,4.452392119800083,112.32984935775323,33.34
1096,56,4.86002436023698,115.63883590298977,33.34
1096,57,5.214031957660534,118.95398818018103,33.34
1096,58,5.520833844477919,122.2738418821151,33.34
1096,59,5.786589267384113,125.59723323060174,33.34
1096,60,6.016738583089626,128.9232800270976,33.34
1096,61,6.216023985408296,132.25131868799423,33.34
1096,62,6.38856669142678,135.58085093961753,33.34
1096,63,6.537943941759654,138.9115028933772,33.34
1096,64,6.667258498197184,142.24299411286034,33.34
1096,65,6.779200148362314,145.57511431881906,33.34
1096,66,6.876099753271314,148.90770587293554,33.34
1096,67,6.959976547626737,152.24065061945754,33.34
1096,68,7.032579417039963,155.5738600073228,33.34
1096,69,7.0954228439195495,158.90726767871524,33.34
1096,70,7.149818162180665,162.24082391033207,33.34
1096,71,7.196900701719645,165.5744914454157,33.34
1096,72,7.237653342946782,168.90824236926005,33.34
1096,73,7.272926943062268,172.24205576732763,33.34
1096,74,7.303458041056157,175.57591597016386,33.34
1096,75,7.329884198479202,178.90981123819552,33.34
1096,76,7.352757288131642,182.24373277622993,33.34
1096,77,7.3725550028632805,185.5776739950416,33.34
1096,78,7.389690821388379,188.91162995811663,33.34
1096,79,7.404522637014316,192.24559696713837,33.34
1096,80,7.417360228048986,195.57957225142835,33.34
1096,81,7.428471724972777,198.91355373527557,33.34
1096,82,7.438089208840149,202.24753986362165,33.34
1096,83,7.446413557446267,205.58152947146692,33.34
1096,84,7.45361864022247,208.91552168603224,33.34
1096,85,7.4598549493122555,212.249515853461,33.34
1096,86,7.46525274256185,215.58351148390625,33.34
1096,87,7.4699247640030535,218.9175082103917,33.34
1096,88,7.473968598605832,222.25150575799154,33.34
1096,89,7.477468710455164,225.58550392074105,33.34
1096,90,7.480498206904728,228.91950254433874,33.34
1096,91,7.483120365543164,232.25350151318742,33.34
1096,92,7.485389955858907,235.58750074068578,33.34
1096,93,7.487354383204205,238.92150016195527,33.34
1096,94,7.4890546789491585,242.2554997283911,33.34
1096,95,7.490526357505113,245.5894994035804,33.34
1096,96,7.49180015811681,248.92349916024384,33.34
1096,97,7.49180015811681,252.26249916024383,33.440000000000005
1096,98,7.49180015811681,255.61649916024385,33.64000000000001
1096,99,7.49180015811681,258.99549916024387,33.940000000000005
1096,100,7.49180015811681,262.40949916024385,34.34
1084,0,4.8,73.81,24.62
1084,1,4.79,76.32,24.94
1084,2,4.79,78.83,25.04
1084,3,4.78,81.34,25.02
1084,4,4.77,83.83,25.0
1084,5,4.77,86.33,25.0
1084,6,4.76,88.83,25.0
1084,7,4.75,91.33,25.0
1084,8,4.75,93.84,25.0
1084,9,4.74,96.34,25.0
1084,10,4.74,98.84,25.0
1084,11,4.73,101.34,25.0
1084,12,4.73,103.84,25.0
1084,13,4.72,106.33,25.0
1084,14,4.71,108.83,25.0
1084,15,4.71,111.34,25.0
1084,16,4.7,113.83,25.04
1084,17,4.69,116.34,25.12
1084,18,4.69,118.85,25.18
1084,19,4.68,121.38,25.18
1084,20,4.67,123.9,25.12
1084,21,4.66,126.41,25.04
1084,22,4.65,128.9,25.0
1084,23,4.64,131.4,25.0
1084,24,4.63,133.9,25.0
1084,25,4.62,136.4,25.01
1084,26,4.61,138.9,25.04
1084,27,4.6,141.42,24.97
1084,28,4.62,143.93,24.67
1084,29,4.57,146.39,24.15
1084,30,4.44,148.76,23.6
1084,31,4.32,151.07,23.31
1084,32,4.27,153.37,23.37
1084,33,4.29,155.72,23.6
1084,34,4.41,158.1,23.79
1084,35,4.5,160.5,23.85
1084,36,4.59,162.88,23.84
1084,37,4.68,165.26,23.83
1084,38,4.77,167.65,23.83
1084,39,4.86,170.03,23.83
1084,40,4.95,172.41,23.83
1084,41,5.04,174.79,23.83
1084,42,5.13,177.18,23.83
1084,43,5.23,179.56,23.83
1084,44,5.32,181.94,23.83
1084,45,5.41,184.33,23.83
1084,46,5.5,186.71,23.83
1084,47,5.59,189.09,23.83
1084,48,5.68,191.47,23.83
1084,49,5.77,193.86,23.79
1084,50,5.86,196.24,23.72
1084,51,5.949501156311241,198.60680835578611,23.65
1084,52,6.0848158999550375,200.9679341296814,23.65
1084,53,6.212753413961019,203.329471127594,23.65
1084,54,6.329535116036336,205.6915860769689,23.65
1084,55,6.435766809922577,208.05419900066462,23.65
1084,56,6.532366573401848,210.41722534112208,23.65
1084,57,6.6202031524275124,212.7805936440713,23.65
1084,58,6.700070045241337,215.14424469264685,23.65
1084,59,6.772689442578198,217.50812950860774,23.65
1084,60,6.838718337893749,219.87220759212855,23.65
1084,61,6.8987543373742435,222.2364454563813,23.65
1084,62,6.953340984533296,224.60081541430918,23.65
1084,63,7.002972619481382,226.9652945748882,23.65
1084,64,7.048098809394187,229.32986401285865,23.65
1084,65,7.089128385924981,231.6945080820263,23.65
1084,66,7.126433122952097,234.05921384735848,23.65
1084,67,7.160351085599331,236.4239706153602,23.65
1084,68,7.191189679085098,238.78876954574557,23.65
1084,69,7.219228423683834,241.1536033303489,23.65
1084,70,7.24472147993769,243.51846592764346,23.65
1084,71,7.267899946246141,245.8833523432456,23.65
1084,72,7.288973949088288,248.24825844844392,23.65
1084,73,7.308134544396041,250.61318083016968,23.65
1084,74,7.325555446992008,252.97811666696373,23.65
1084,75,7.341394603528127,255.34306362643665,23.65
1084,76,7.35579562300304,257.70801978049917,23.65
1084,77,7.368889077690726,260.07298353528364,23.65
1084,78,7.380793686172336,262.4379535732116,23.65
1084,79,7.391617389120066,264.8029288051019,23.65
1084,80,7.401458327528924,267.16790833058013,23.65
1084,81,7.410405732222331,269.53289140535026,23.65
1084,82,7.418540732663969,271.89787741413926,23.65
1084,83,7.425937092384868,274.26286584833144,23.65
1084,84,7.432661877675519,276.62785628747974,23.65
1084,85,7.4387760655923465,278.9928483840217,23.65
1084,86,7.444335096781113,281.3578418506453,23.65
1084,87,7.449389378122083,283.72283644984424,23.65
1084,88,7.453984739748774,286.0878319852843,23.65
1084,89,7.458162850579868,288.4528282946662,23.65
1084,90,7.461961596128804,290.8178252438254,23.65
1084,91,7.465415422014368,293.1828227218551,23.65
1084,92,7.4685556462851945,295.5478206370744,23.65
1084,93,7.471410743388809,297.91281891369545,23.65
1084,94,7.474006602359062,300.2778174890684,23.65
1084,95,7.476366761562313,302.642816311404,23.65
1084,96,7.478512622130344,305.0078153378905,23.65
1084,97,7.480463642014897,307.372814533138,23.65
1084,98,7.4822375124231115,309.73781386789136,23.65
1084,99,7.483850318233461,312.1028133179669,23.65
1084,100,7.485316683846593,314.4678128633731,23.65
1119,0,-5.46,9.91,37.45
1119,1,-5.48,13.72,39.04
1119,2,-5.53,17.69,40.19
1119,3,-5.61,21.8,40.86
1119,4,-5.68,25.93,41.08
1119,5,-5.75,30.04,41.05
1119,6,-5.83,34.15,40.96
1119,7,-5.91,38.23,40.86
1119,8,-5.99,42.31,40.82
1119,9,-6.07,46.39,40.82
1119,10,-6.15,50.47,40.82
1119,11,-6.23,54.56,40.81
1119,12,-6.31,58.64,40.75
1119,13,-6.39,62.72,40.61
1119,14,-6.45,66.77,40.41
1119,15,-6.48,70.8,40.2
1119,16,-6.49,74.81,40.06
1119,17,-6.5,78.8,40.0
1119,18,-6.51,82.8,39.99
1119,19,-6.52,86.8,40.0
1119,20,-6.53,90.8,40.0
1119,21,-6.53,94.8,40.0
1119,22,-6.55,98.8,40.0
1119,23,-6.55,102.8,40.0
1119,24,-6.57,106.8,40.0
1119,25,-6.57,110.8,40.03
1119,26,-6.58,114.8,40.08
1119,27,-6.59,118.81,40.13
1119,28,-6.61,122.83,40.14
1119,29,-6.62,126.85,40.12
1119,30,-6.64,130.87,39.97
1119,31,-6.65,134.87,39.62
1119,32,-6.67,138.82,39.13
1119,33,-6.69,142.69,38.74
1119,34,-6.7,146.51,38.76
1119,35,-6.72,150.37,39.17
1119,36,-6.73,154.34,39.57
1119,37,-6.75,158.35,39.57
1119,38,-6.77,162.32,39.17
1119,39,-6.78,166.19,38.78
1119,40,-6.8,170.01,38.78
1119,41,-6.81,173.89,39.1
1119,42,-6.83,177.85,39.29
1119,43,-6.84,181.82,39.04
1119,44,-6.86,185.71,38.44
1119,45,-6.87,189.5,37.82
1119,46,-6.89,193.24,37.43
1119,47,-6.91,196.94,37.41
1119,48,-6.92,200.67,37.77
1119,49,-6.93,204.46,38.31
1119,50,-6.94,208.36,38.64
1119,51,-6.949949967291418,212.24048724365267,38.97
1119,52,-7.026122454667985,216.13674272195064,38.97
1119,53,-7.100941692442674,220.033024421425,38.97
1119,54,-7.1654007711202805,223.92949128605713,38.97
1119,55,-7.219683301030375,227.82611320856213,38.97
1119,56,-7.265198121146307,231.72284740544416,38.97
1119,57,-7.303329262864224,235.61966084927636,38.97
1119,58,-7.335269230694975,239.51652995645136,38.97
1119,59,-7.362022330100031,243.41343812468835,38.97
1119,60,-7.384430691615207,247.3103736983583,38.97
1119,61,-7.403199854207487,251.20732849903735,38.97
1119,62,-7.418920815752135,255.1042967887939,38.97
1119,63,-7.432088607639396,259.0012745420351,38.97
1119,64,-7.443117872338622,262.8982589345263,38.97
1119,65,-7.452355915713183,266.7952479848772,38.97
1119,66,-7.4600936411696335,270.6922403030124,38.97
1119,67,-7.466574708796395,274.5892349137044,38.97
1119,68,-7.472003207418426,278.48623113276886,38.97
1119,69,-7.476550080901018,282.3832284802072,38.97
1119,70,-7.480358510919802,286.28022661927025,38.97
1119,71,-7.483548425615099,290.1772253137073,38.97
1119,72,-7.486220276058508,294.07422439777383,38.97
1119,73,-7.4884581994238575,297.9712237551896,38.97
1119,74,-7.4903326684540605,301.8682233043769,38.97
1119,75,-7.4919027106460225,305.7652229881038,38.97
1119,76,-7.4919027106460225,309.6672229881038,39.07
1119,77,-7.4919027106460225,313.58422298810376,39.27
1119,78,-7.4919027106460225,317.52622298810377,39.57
1119,79,-7.4919027106460225,321.50322298810374,39.97
1119,80,-7.4919027106460225,325.52522298810374,40.47
1119,81,-7.4919027106460225,329.60222298810373,41.07
1119,82,-7.4919027106460225,333.74422298810373,41.77
1119,83,-7.4919027106460225,337.9612229881037,42.57
1119,84,-7.4919027106460225,342.26322298810373,43.47
1119,85,-7.4919027106460225,346.6602229881037,44.47
1119,86,-7.4919027106460225,351.16222298810374,45.57
1119,87,-7.4919027106460225,355.77922298810375,46.77
1119,88,-7.4919027106460225,360.5212229881038,48.07
1119,89,-7.4919027106460225,365.3982229881038,49.47
1119,90,-7.4919027106460225,370.4202229881038,50.97
1119,91,-7.4919027106460225,375.5972229881038,52.57
1119,92,-7.4919027106460225,380.9392229881038,54.27
1119,93,-7.4919027106460225,386.4562229881038,56.07
1119,94,-7.4919027106460225,392.1582229881038,57.97
1119,95,-7.4919027106460225,398.05522298810376,59.97
1119,96,-7.4919027106460225,404.15222298810374,61.97
1119,97,-7.4919027106460225,410.44922298810377,63.97
1119,98,-7.4919027106460225,416.9462229881038,65.97
1119,99,-7.4919027106460225,423.6432229881038,67.97
1119,100,-7.4919027106460225,430.5402229881038,69.97
